3.665,1.3638843426077467,,
3.665,1.3638843426077467,2.504,1.1976047904191618
2.602,1.152516327314637,3.122,1.2808197246237591
2.009,1.4925373134328357,,
3.665,1.3638843426077467,2.504,1.1976047904191618
